date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2025-03-21a, Jonathan India, Bobby Witt Jr., Salvador Perez, MJ Melendez, Freddy Fermin, Cavan Biggio, Maikel Garcia, Harold Castro, Jack Pineda,KC
2025-03-21b, Kyle Isbel, Michael Massey, Vinnie Pasquantino, Nick Loftin, Nick Loftin, Dairon Blanco, Drew Waters, Tyler Tolbert, Brian O'Keefe,KC
2025-03-22, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Mark Canha, Michael Massey, Hunter Renfroe, MJ Melendez, Joey Wiemer,KC
2025-03-24, Jonathan India, Bobby Witt Jr., Salvador Perez, Michael Massey, Mark Canha, Hunter Renfroe, Freddy Fermin, Maikel Garcia, Kyle Isbel,KC
2025-03-25, Jonathan India, Bobby Witt Jr., Michael Massey, Salvador Perez, Cavan Biggio, Hunter Renfroe, MJ Melendez, Maikel Garcia, Dairon Blanco,KC
2025-02-22, Parker Meadows, Andy Ibanez, Zach McKinstry, Justyn-Henry Malloy, Spencer Torkelson, Bligh Madris, Jahmai Jones, Ryan Kreidler, Brian Serven,DET
2025-02-23, Matt Vierling, Colt Keith, Wenceel Perez, Jace Jung, Andy Ibanez, Trey Sweeney, Dillon Dingler, Hao-Yu  Lee, Jahmai Jones,DET
2025-02-25, Trey Sweeney, Riley Greene, Kerry Carpenter, Colt Keith, Spencer Torkelson, Jace Jung, Jake Rogers, Zach McKinstry, Ben Malgeri,DET
2025-02-26, Wenceel Perez, Hao-Yu  Lee, Gleyber Torres, Thayron Liranzo, Dillon Dingler, Spencer Torkelson, Bligh Madris, Ryan Kreidler, Jahmai Jones,DET
2025-02-27a, Wenceel Perez, Zach McKinstry, Andy Ibanez, Spencer Torkelson, Justyn-Henry Malloy, Bligh Madris, Jahmai Jones, Eddys Leonard, Tomas Nido,DET
2025-02-27b, Trey Sweeney, Riley Greene, Gleyber Torres, Kerry Carpenter, Colt Keith, Jake Rogers, Jace Jung, Hao-Yu  Lee, Ben Malgeri,DET
2025-02-28, Trey Sweeney, Javier Baez, Justyn-Henry Malloy, Kerry Carpenter, Dillon Dingler, Jace Jung, Ryan Kreidler, Eddys Leonard, Roberto Campos,DET
2025-03-01, Gleyber Torres, Riley Greene, Wenceel Perez, Colt Keith, Javier Baez, Jake Rogers, Zach McKinstry, Hao-Yu  Lee, Ryan Kreidler,DET
2025-03-02, Trey Sweeney, Colt Keith, Wenceel Perez, Kerry Carpenter, Jace Jung, Dillon Dingler, Zach McKinstry, Bligh Madris, Jahmai Jones,DET
2025-03-03, Trey Sweeney, Gleyber Torres, Riley Greene, Kerry Carpenter, Spencer Torkelson, Javier Baez, Jace Jung, Jake Rogers, Ryan Kreidler,DET
2025-03-04, Trey Sweeney, Andy Ibanez, Spencer Torkelson, Colt Keith, Bligh Madris, Ryan Kreidler, Hao-Yu  Lee, Andrew Navigato, Tomas Nido,DET
2025-03-05, Jahmai Jones, Andy Ibanez, Gleyber Torres, Riley Greene, Javier Baez, Kerry Carpenter, Justyn-Henry Malloy, Colt Keith, Jake Rogers,DET
2025-03-07, Trey Sweeney, Riley Greene, Gleyber Torres, Kerry Carpenter, Colt Keith, Spencer Torkelson, Zach McKinstry, Dillon Dingler, Ryan Kreidler,DET
2025-03-08, Zach McKinstry, Javier Baez, Colt Keith, Justyn-Henry Malloy, Jace Jung, Jake Rogers, Andy Ibanez, Bligh Madris, Ryan Kreidler,DET
2025-03-09, Jahmai Jones, Andy Ibanez, Gleyber Torres, Riley Greene, Spencer Torkelson, Javier Baez, Kerry Carpenter, Jake Rogers, Trey Sweeney,DET
2025-03-10, Gleyber Torres, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, Trey Sweeney, Dillon Dingler, Jace Jung, Ryan Kreidler,DET
2025-03-11, Trey Sweeney, Kerry Carpenter, Justyn-Henry Malloy, Colt Keith, Jace Jung, Dillon Dingler, Zach McKinstry, Andy Ibanez, Ryan Kreidler,DET
2025-03-12, Gleyber Torres, Javier Baez, Riley Greene, Spencer Torkelson, Justyn-Henry Malloy, Thayron Liranzo, Jake Rogers, Zach McKinstry, Jahmai Jones,DET
2025-03-13, Jahmai Jones, Gleyber Torres, Riley Greene, Justyn-Henry Malloy, Colt Keith, Javier Baez, Kerry Carpenter, Jake Rogers, Trey Sweeney,DET
2025-03-14, Jahmai Jones, Andy Ibanez, Justyn-Henry Malloy, Spencer Torkelson, Dillon Dingler, Trey Sweeney, Andrew Navigato, Jace Jung, Jace Jung,DET
2025-03-15, Wenceel Perez, Riley Greene, Gleyber Torres, Kerry Carpenter, Colt Keith, Javier Baez, Zach McKinstry, Jace Jung, Jake Rogers,DET
2025-03-16, Justyn-Henry Malloy, Riley Greene, Andy Ibanez, Kerry Carpenter, Kerry Carpenter, Spencer Torkelson, Javier Baez, Trey Sweeney, Zach McKinstry,DET
2025-03-17, Justyn-Henry Malloy, Wenceel Perez, Gleyber Torres, Spencer Torkelson, Andy Ibanez, Colt Keith, Dillon Dingler, Ryan Kreidler, Trey Sweeney,DET
2025-03-18, Jahmai Jones, Riley Greene, Justyn-Henry Malloy, Kerry Carpenter, Colt Keith, Dillon Dingler, Zach McKinstry, Bligh Madris, Ryan Kreidler,DET
2025-03-19, Gleyber Torres, Riley Greene, Spencer Torkelson, Kerry Carpenter, Colt Keith, Javier Baez, Trey Sweeney, Jake Rogers, Ryan Kreidler,DET
2025-03-21a, Jahmai Jones, Andy Ibanez, Gleyber Torres, Riley Greene, Spencer Torkelson, Javier Baez, Colt Keith, Dillon Dingler, Wenceel Perez,DET
2025-03-21b, Zach McKinstry, Trey Sweeney, Jake Rogers, Kerry Carpenter, Josue Briceno, Andrew Navigato, Bligh Madris, Justice Bigbie, Ryan Kreidler,DET
2025-03-22, Zach McKinstry, Riley Greene, Gleyber Torres, Kerry Carpenter, Colt Keith, Justyn-Henry Malloy, Javier Baez, Trey Sweeney, Dillon Dingler,DET
2025-03-23, Wenceel Perez, Justyn-Henry Malloy, Spencer Torkelson, Thayron Liranzo, Andy Ibanez, Max Clark, Jake Rogers, Kevin McGonigle, Hao-Yu  Lee,DET
2025-03-24, Justyn-Henry Malloy, Andy Ibanez, Gleyber Torres, Riley Greene, Spencer Torkelson, Manuel Margot, Javier Baez, Dillon Dingler, Ryan Kreidler,DET
2025-03-25, Zach McKinstry, Riley Greene, Gleyber Torres, Kerry Carpenter, Colt Keith, Justyn-Henry Malloy, Javier Baez, Trey Sweeney, Jake Rogers,DET
2025-02-22, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Royce Lewis, Willi Castro, Christian Vazquez, Ty France, Harrison Bader,MIN
2025-02-23, Edouard Julien, Brooks Lee, Ryan Jeffers, Jose Miranda, Austin Martin, Mike Ford, Jeferson Morales, DaShawn Keirsey Jr., Armando Alvarez,MIN
2025-02-25, Matt Wallner, Harrison Bader, Willi Castro, Ryan Jeffers, Royce Lewis, Ty France, Brooks Lee, Austin Martin, Armando Alvarez,MIN
2025-02-26, Edouard Julien, Mickey Gasper, Jair Camargo, Jose Miranda, Brooks Lee, Austin Martin, Mike Ford, DaShawn Keirsey Jr., Jeferson Morales,MIN
2025-02-27, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Royce Lewis, Willi Castro, Christian Vazquez, Ty France, Harrison Bader,MIN
2025-02-28, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Royce Lewis, Ryan Jeffers, Edouard Julien, Jose Miranda, Brooks Lee,MIN
2025-03-01, Mickey Gasper, Harrison Bader, Willi Castro, Ty France, Jose Miranda, Christian Vazquez, Austin Martin, DaShawn Keirsey Jr., Mike Ford,MIN
2025-03-02, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Royce Lewis, Ryan Jeffers, Willi Castro, Edouard Julien, Brooks Lee,MIN
2025-03-04, Matt Wallner, Harrison Bader, Willi Castro, Trevor Larnach, Ty France, Christian Vazquez, Jose Miranda, Brooks Lee, Mickey Gasper,MIN
2025-03-05, Harrison Bader, Carlos Correa, Byron Buxton, Ryan Jeffers, Royce Lewis, Ty France, Christian Vazquez, Edouard Julien, Austin Martin,MIN
2025-03-06, Matt Wallner, Ryan Jeffers, Jose Miranda, Trevor Larnach, Edouard Julien, Brooks Lee, Mickey Gasper, DaShawn Keirsey Jr., Mike Ford,MIN
2025-03-07a, Matt Wallner, Ryan Jeffers, Willi Castro, Ty France, Royce Lewis, Harrison Bader, Brooks Lee, DaShawn Keirsey Jr., Jeferson Morales,MIN
2025-03-07b, Edouard Julien, Carlos Correa, Byron Buxton, Trevor Larnach, Jose Miranda, Christian Vazquez, Mickey Gasper, Austin Martin, Luke Keaschall,MIN
2025-03-08, Willi Castro, Carlos Correa, Byron Buxton, Royce Lewis, Harrison Bader, Ty France, Christian Vazquez, Austin Martin, Luke Keaschall,MIN
2025-03-09, Matt Wallner, Ryan Jeffers, Jose Miranda, Trevor Larnach, Edouard Julien, Mickey Gasper, Brooks Lee, DaShawn Keirsey Jr., Mike Ford,MIN
2025-03-10, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Royce Lewis, Willi Castro, Ty France, Christian Vazquez, Harrison Bader,MIN
2025-03-11, Edouard Julien, Austin Martin, Brooks Lee, Jose Miranda, Mickey Gasper, Jair Camargo, DaShawn Keirsey Jr., Armando Alvarez, Brandon Winokur,MIN
2025-03-12, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Royce Lewis, Willi Castro, Ryan Jeffers, Ty France, Harrison Bader,MIN
2025-03-13, Edouard Julien, Mickey Gasper, Christian Vazquez, Jose Miranda, Brooks Lee, Austin Martin, DaShawn Keirsey Jr., Luke Keaschall, Jeferson Morales,MIN
2025-03-14a, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Royce Lewis, Ryan Jeffers, Willi Castro, Ty France, Harrison Bader,MIN
2025-03-14b, Edouard Julien, Mickey Gasper, Christian Vazquez, Jose Miranda, Brooks Lee, Austin Martin, DaShawn Keirsey Jr., Mike Ford, Armando Alvarez,MIN
2025-03-15, Matt Wallner, Harrison Bader, Ryan Jeffers, Trevor Larnach, Jose Miranda, Edouard Julien, Brooks Lee, Jeferson Morales, Armando Alvarez,MIN
2025-03-16, Willi Castro, Carlos Correa, Byron Buxton, Royce Lewis, Ty France, Christian Vazquez, Austin Martin, DaShawn Keirsey Jr., Jair Camargo,MIN
2025-03-17, Matt Wallner, Ryan Jeffers, Willi Castro, Trevor Larnach, Jose Miranda, Edouard Julien, Brooks Lee, DaShawn Keirsey Jr., Mike Ford,MIN
2025-03-18, Edouard Julien, Carlos Correa, Byron Buxton, Jose Miranda, Ty France, Christian Vazquez, Harrison Bader, Mickey Gasper, Austin Martin,MIN
2025-03-20, Byron Buxton, Carlos Correa, Trevor Larnach, Ty France, Jose Miranda, Matt Wallner, Harrison Bader, Christian Vazquez, Willi Castro,MIN
2025-03-21, Edouard Julien, Mickey Gasper, Ryan Jeffers, Austin Martin, DaShawn Keirsey Jr., Jeferson Morales, Mike Ford, Armando Alvarez, Brandon Winokur,MIN
2025-03-22, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ryan Jeffers, Jose Miranda, Edouard Julien, Ty France, Harrison Bader,MIN
2025-03-23, Mickey Gasper, Harrison Bader, Edouard Julien, Jose Miranda, Christian Vazquez, Austin Martin, DaShawn Keirsey Jr., Armando Alvarez, Brandon Winokur,MIN
2025-03-24, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Ryan Jeffers, Jose Miranda, Edouard Julien, Ty France, Harrison Bader,MIN
2025-03-25, Matt Wallner, Carlos Correa, Byron Buxton, Trevor Larnach, Jose Miranda, Willi Castro, Ty France, Christian Vazquez, Harrison Bader,MIN
2025-02-22, Mike Tauchman, Luis Robert Jr., Miguel Vargas, Matt Thaiss, Brandon Drury, Colson Montgomery, Bobby Dalbec, Oscar Colas, Chase Meidroth,CWS
2025-02-23, Michael A. Taylor, Andrew Benintendi, Andrew Vaughn, Josh Rojas, Austin Slater, Korey Lee, Lenyn Sosa, Jacob Amaya, Brooks Baldwin,CWS
2025-02-24, Mike Tauchman, Luis Robert Jr., Miguel Vargas, Joey Gallo, Brandon Drury, Omar Narvaez, Chase Meidroth, Dominic Fletcher, Tristan Gray,CWS
2025-02-25, Michael A. Taylor, Andrew Benintendi, Austin Slater, Josh Rojas, Brandon Drury, Colson Montgomery, Lenyn Sosa, Matt Thaiss, Korey Lee,CWS
2025-02-26, Mike Tauchman, Luis Robert Jr., Andrew Vaughn, Miguel Vargas, Joey Gallo, Korey Lee, Chase Meidroth, Corey Julks, Jacob Amaya,CWS
2025-02-27, Michael A. Taylor, Luis Robert Jr., Andrew Benintendi, Austin Slater, Josh Rojas, Brandon Drury, Omar Narvaez, Lenyn Sosa, Tristan Gray,CWS
2025-02-28, Brooks Baldwin, Andrew Vaughn, Mike Tauchman, Miguel Vargas, Joey Gallo, Corey Julks, Matt Thaiss, Jacob Amaya, Dominic Fletcher,CWS
2025-03-01, Chase Meidroth, Luis Robert Jr., Josh Rojas, Lenyn Sosa, Austin Slater, Joey Gallo, Korey Lee, Brandon Drury, Wilfred Veras,CWS
2025-03-02, Brooks Baldwin, Andrew Vaughn, Mike Tauchman, Miguel Vargas, Omar Narvaez, Oscar Colas, Bryan Ramos, Dominic Fletcher, Jacob Amaya,CWS
2025-03-03, Chase Meidroth, Luis Robert Jr., Mike Tauchman, Lenyn Sosa, Josh Rojas, Brandon Drury, Corey Julks, Matt Thaiss, Joey Gallo,CWS
2025-03-05a, Mike Tauchman, Luis Robert Jr., Andrew Vaughn, Josh Rojas, Lenyn Sosa, Matt Thaiss, Joey Gallo, Edgar Quero, Jacob Amaya,CWS
2025-03-05b, Chase Meidroth, Brooks Baldwin, Miguel Vargas, Brandon Drury, Brandon Drury, Oscar Colas, Bryan Ramos, Omar Narvaez, Corey Julks,CWS
2025-03-06, Brooks Baldwin, Brandon Drury, Matt Thaiss, Joey Gallo, Omar Narvaez, Corey Julks, Oscar Colas, Dominic Fletcher, Jacob Amaya,CWS
2025-03-08, Chase Meidroth, Luis Robert Jr., Mike Tauchman, Andrew Vaughn, Miguel Vargas, Josh Rojas, Lenyn Sosa, Korey Lee, Michael A. Taylor,CWS
2025-03-09, Brooks Baldwin, Andrew Vaughn, Brandon Drury, Matt Thaiss, Bobby Dalbec, Colson Montgomery, Dominic Fletcher, Cal Mitchell, Joey Gallo,CWS
2025-03-10, Lenyn Sosa, Luis Robert Jr., Josh Rojas, Miguel Vargas, Omar Narvaez, Michael A. Taylor, Kyle Teel, Jacob Amaya, Zach DeLoach,CWS
2025-03-11, Cal Mitchell, Lenyn Sosa, Kyle Teel, Nick Maton, Brooks Baldwin, Dominic Fletcher, Andre Lipcius, Joey Gallo, William Bergolla,CWS
2025-03-12, Chase Meidroth, Luis Robert Jr., Miguel Vargas, Andrew Vaughn, Josh Rojas, Brandon Drury, Omar Narvaez, Michael A. Taylor, Dominic Fletcher,CWS
2025-03-13, Chase Meidroth, Luis Robert Jr., Andrew Vaughn, Josh Rojas, Miguel Vargas, Lenyn Sosa, Travis Jankowski, Korey Lee, Cal Mitchell,CWS
2025-03-14, Mike Tauchman, Brandon Drury, Matt Thaiss, Korey Lee, Brooks Baldwin, Michael A. Taylor, Bobby Dalbec, Dominic Fletcher, Jacob Amaya,CWS
2025-03-15a, Nick Maton, Chase Meidroth, Mike Tauchman, Miguel Vargas, Brandon Drury, Travis Jankowski, Omar Narvaez, Bobby Dalbec, Brooks Baldwin,CWS
2025-03-15b, Josh Rojas, Luis Robert Jr., Andrew Vaughn, Lenyn Sosa, Michael A. Taylor, Dominic Fletcher, Korey Lee, Cal Mitchell, Jacob Amaya,CWS
2025-03-16, Lenyn Sosa, Nick Maton, Bryan Ramos, Matt Thaiss, Andre Lipcius, Zach DeLoach, Corey Julks, Tristan Gray, Sam Antonacci,CWS
2025-03-17, Chase Meidroth, Luis Robert Jr., Mike Tauchman, Andrew Vaughn, Miguel Vargas, Brandon Drury, Korey Lee, Michael A. Taylor, Travis Jankowski,CWS
2025-03-19, Austin Slater, Luis Robert Jr., Andrew Benintendi, Andrew Vaughn, Miguel Vargas, Matt Thaiss, Lenyn Sosa, Michael A. Taylor, Chase Meidroth,CWS
2025-03-20, Travis Jankowski, Luis Robert Jr., Andrew Vaughn, Miguel Vargas, Nick Maton, Lenyn Sosa, Chase Meidroth, Korey Lee, Michael A. Taylor,CWS
2025-03-21, Austin Slater, Brooks Baldwin, Andrew Benintendi, Matt Thaiss, Bobby Dalbec, Tristan Gray, Corey Julks, Jacob Amaya, Zach DeLoach,CWS
2025-03-22a, Brooks Baldwin, Nick Maton, Miguel Vargas, Korey Lee, Bobby Dalbec, Bryan Ramos, Jacob Amaya, Andre Lipcius, Zach DeLoach,CWS
2025-03-22b, Travis Jankowski, Luis Robert Jr., Andrew Vaughn, Matt Thaiss, Lenyn Sosa, Tristan Gray, Chase Meidroth, Omar Narvaez, Michael A. Taylor,CWS
2025-03-23, Miguel Vargas, Luis Robert Jr., Andrew Benintendi, Andrew Vaughn, Lenyn Sosa, Austin Slater, Chase Meidroth, Omar Narvaez, Michael A. Taylor,CWS
2025-03-24, Austin Slater, Luis Robert Jr., Andrew Benintendi, Andrew Vaughn, Matt Thaiss, Miguel Vargas, Lenyn Sosa, Michael A. Taylor, Jacob Amaya,CWS
2025-02-21, Jasson Dominguez, Cody Bellinger, Paul Goldschmidt, Jazz Chisholm Jr., Anthony Volpe, J.C. Escarra, Pablo Reyes, Oswald Peraza, Everson Pereira,NYY
2025-02-22, Ben Rice, Oswaldo Cabrera, Dominic Smith, Everson Pereira, Spencer Jones, George Lombard Jr., Ismael Munguia, Braden Shewmake, Duke Ellis,NYY
2025-02-23, Jazz Chisholm Jr., Paul Goldschmidt, Cody Bellinger, Jasson Dominguez, Anthony Volpe, J.C. Escarra, Alex Jackson, Duke Ellis, Oswald Peraza,NYY
2025-02-25, Ben Rice, Oswaldo Cabrera, Dominic Smith, Pablo Reyes, Spencer Jones, Everson Pereira, T.J. Rumfield, Roderick Arias, Ismael Munguia,NYY
2025-02-26, Jazz Chisholm Jr., Jasson Dominguez, Cody Bellinger, Paul Goldschmidt, Austin Wells, Anthony Volpe, Dominic Smith, Pablo Reyes, Oswald Peraza,NYY
2025-02-27, Jazz Chisholm Jr., Anthony Volpe, Jasson Dominguez, Ben Rice, Everson Pereira, Oswaldo Cabrera, Spencer Jones, Alex Jackson, Duke Ellis,NYY
2025-02-28, Austin Wells, Paul Goldschmidt, Cody Bellinger, Oswaldo Cabrera, Pablo Reyes, Spencer Jones, Oswald Peraza, Andrew Velazquez, Alex Jackson,NYY
2025-03-01, Jazz Chisholm Jr., Aaron Judge, Jasson Dominguez, Anthony Volpe, Ben Rice, DJ LeMahieu, Dominic Smith, George Lombard Jr., Duke Ellis,NYY
2025-03-02, Austin Wells, Paul Goldschmidt, Cody Bellinger, Jasson Dominguez, Everson Pereira, Oswaldo Cabrera, Pablo Reyes, Duke Ellis, Oswald Peraza,NYY
2025-03-03, Jazz Chisholm Jr., Aaron Judge, Cody Bellinger, Anthony Volpe, Trent Grisham, Ben Rice, Alex Jackson, Dominic Smith, Oswald Peraza,NYY
2025-03-04, Austin Wells, Paul Goldschmidt, Jasson Dominguez, J.C. Escarra, Oswaldo Cabrera, Pablo Reyes, Jorbit Vivas, George Lombard Jr., Spencer Jones,NYY
2025-03-06, Austin Wells, Aaron Judge, Cody Bellinger, Paul Goldschmidt, Jazz Chisholm Jr., Anthony Volpe, Jasson Dominguez, Trent Grisham, Oswaldo Cabrera,NYY
2025-03-07, Austin Wells, Aaron Judge, Cody Bellinger, Paul Goldschmidt, Trent Grisham, Dominic Smith, Oswald Peraza, Jorbit Vivas, Andrew Velazquez,NYY
2025-03-08, Jazz Chisholm Jr., Anthony Volpe, Ben Rice, Jasson Dominguez, J.C. Escarra, Oswaldo Cabrera, Pablo Reyes, Spencer Jones, T.J. Rumfield,NYY
2025-03-09, Ben Rice, Anthony Volpe, Jazz Chisholm Jr., Jasson Dominguez, J.C. Escarra, Oswaldo Cabrera, Oswald Peraza, Ismael Munguia, Duke Ellis,NYY
2025-03-10, Austin Wells, Aaron Judge, Cody Bellinger, Paul Goldschmidt, Trent Grisham, Dominic Smith, George Lombard Jr., Jorbit Vivas, Andrew Velazquez,NYY
2025-03-11a, Ben Rice, Anthony Volpe, Jazz Chisholm Jr., Trent Grisham, J.C. Escarra, Everson Pereira, Pablo Reyes, Spencer Jones, Ismael Munguia,NYY
2025-03-11b, Austin Wells, Aaron Judge, Cody Bellinger, Paul Goldschmidt, Jasson Dominguez, Dominic Smith, Oswaldo Cabrera, Oswald Peraza, Andrew Velazquez,NYY
2025-03-13, Austin Wells, Jasson Dominguez, Cody Bellinger, Paul Goldschmidt, Jazz Chisholm Jr., Anthony Volpe, Trent Grisham, Oswald Peraza, Ben Rice,NYY
2025-03-14, Jazz Chisholm Jr., Aaron Judge, Cody Bellinger, Ben Rice, Anthony Volpe, J.C. Escarra, Trent Grisham, Dominic Smith, Oswald Peraza,NYY
2025-03-15, Austin Wells, Jasson Dominguez, Dominic Smith, Oswaldo Cabrera, Pablo Reyes, Jorbit Vivas, Ronaldo Hernandez, Andrew Velazquez, Ismael Munguia,NYY
2025-03-16a, Ben Rice, Jasson Dominguez, Oswaldo Cabrera, Pablo Reyes, Jorbit Vivas, Alex Jackson, Andrew Velazquez, Ismael Munguia, Cole Gabrielson,NYY
2025-03-16b, Austin Wells, Aaron Judge, Cody Bellinger, Paul Goldschmidt, Jazz Chisholm Jr., Anthony Volpe, Trent Grisham, Dominic Smith, Oswald Peraza,NYY
2025-03-17, Ben Rice, Paul Goldschmidt, Trent Grisham, J.C. Escarra, Pablo Reyes, Oswaldo Cabrera, Jorbit Vivas, Oswald Peraza, Ismael Munguia,NYY
2025-03-18, Austin Wells, Aaron Judge, Cody Bellinger, Jazz Chisholm Jr., Jasson Dominguez, Anthony Volpe, Dominic Smith, J.C. Escarra, Oswald Peraza,NYY
2025-03-19a, Ben Rice, Jasson Dominguez, Cody Bellinger, Jazz Chisholm Jr., Anthony Volpe, J.C. Escarra, Pablo Reyes, Oswald Peraza, Ismael Munguia,NYY
2025-03-19b, Austin Wells, Aaron Judge, Dominic Smith, Trent Grisham, Oswaldo Cabrera, Jorbit Vivas, Braden Shewmake, Andrew Velazquez, Duke Ellis,NYY
2025-03-20, Ben Rice, Aaron Judge, Cody Bellinger, Jasson Dominguez, Jazz Chisholm Jr., Anthony Volpe, Oswaldo Cabrera, Spencer Jones, Alex Jackson,NYY
2025-03-21, Austin Wells, Ben Rice, Pablo Reyes, Trent Grisham, Oswaldo Cabrera, Oswald Peraza, T.J. Rumfield, Ismael Munguia, Andrew Velazquez,NYY
2025-03-22, Paul Goldschmidt, Aaron Judge, Cody Bellinger, Anthony Volpe, Jazz Chisholm Jr., Jasson Dominguez, Pablo Reyes, J.C. Escarra, Oswald Peraza,NYY
2025-03-23, Austin Wells, Aaron Judge, Cody Bellinger, Paul Goldschmidt, Ben Rice, Anthony Volpe, Trent Grisham, Oswaldo Cabrera, Braden Shewmake,NYY
2025-03-24, Ben Rice, Jasson Dominguez, Jazz Chisholm Jr., J.C. Escarra, Everson Pereira, Oswaldo Cabrera, Pablo Reyes, Ismael Munguia, Oswald Peraza,NYY
2025-03-25, Austin Wells, Aaron Judge, Cody Bellinger, Paul Goldschmidt, Jazz Chisholm Jr., Anthony Volpe, Jasson Dominguez, Trent Grisham, Oswaldo Cabrera,NYY
